20021|023131710250013|TE2213|B|3.0|TE 1132|2
20021|023131710250013|TE1320|B|3.0|TE 1202|2
20021|023131710250013|TE1314|B|3.0|TE 1242|2
20021|023131710250013|TE1201|B|3.0|TE 1123|3
20021|023131710250013|FTI1105|B|3.0|FTI-1105|2
20021|023131710250013|FTI1102|B|3.0|FTI-1102|2
20021|023131710250013|FTI1101|B|3.0|FTI 1023|3
20021|023131710250013|TE1204|C|2.0|TE 1043|3
20021|023131710250015|TE1201|C|2.0|TE 1123|3
20021|023131710250015|TE2213|B|3.0|TE 1132|2
20021|023131710250015|TE1320|B|3.0|TE 1202|2
20021|023131710250015|TE1314|B|3.0|TE 1242|2
20021|023131710250015|TE1204|B|3.0|TE 1043|3
20021|023131710250015|TE2222|B|3.0|TE 1221|1
20021|023131710250015|FTI1105|B|3.0|FTI-1105|2
20021|023131710250015|FTI1102|B|3.0|FTI-1102|2
20021|023131710250015|FTI1101|B|3.0|FTI 1023|3
20021|023131710250015|TE1219|B|3.0|TE -1219|1
20021|023131710250016|TE1219|B|3.0|TE -1219|1
